customer_id,tenure_months,monthly_charge,support_tickets,contract_type,age,days_since_last_cancellation_request,churned
C03134,51,72.75,1,two-year,67,-1,0
C03135,2,74.81,1,month-to-month,40,-1,0
C03136,42,95.04,0,month-to-month,61,-1,0
C03137,34,43.9,1,one-year,43,9,1
C03138,34,53.96,0,month-to-month,67,-1,0
C03139,36,68.16,1,month-to-month,43,3,1
C03140,35,53.71,1,month-to-month,73,-1,0
C03141,29,80.66,2,two-year,62,-1,0
C03142,33,61.25,2,month-to-month,47,26,1
C03143,41,45.15,2,one-year,47,-1,0
C03144,55,66.32,1,one-year,56,-1,0
C03145,40,68.41,4,month-to-month,60,-1,0
C03146,46,,3,month-to-month,unknown,16,1
C03147,60,72.86,1,month-to-month,20,-1,0
C03148,71,74.22,3,two-year,34,-1,0
C03149,8,71.41,1,one-year,45,-1,0
C03150,51,61.24,1,two-year,51,-1,0
C03151,16,50.68,1,one-year,23,-1,0
C03152,14,70.78,2,two-year,30,-1,0
C03153,57,58.34,2,two-year,46,-1,0
C03154,5,98.8,2,month-to-month,45,25,1
C03155,61,91.84,2,two-year,56,-1,0
C03156,55,77.66,2,month-to-month,22,-1,0
C03157,71,72.57,1,month-to-month,67,-1,0
C03158,48,63.24,2,month-to-month,36,-1,0
C03159,62,39.78,1,month-to-month,52,-1,0
C03160,9,60.68,2,month-to-month,76,9,1
C03161,64,67.03,1,month-to-month,41,-1,0
C03162,12,69.59,3,month-to-month,37,-1,0
C03163,23,74.39,3,two-year,34,28,1
C03164,10,83.43,1,month-to-month,58,-1,0
C03165,29,51.16,0,month-to-month,77,-1,0
C03166,54,51.34,1,one-year,52,-1,0
C03167,20,94.02,5,one-year,30,11,1
C03168,59,80.42,1,two-year,76,11,1
C03169,44,57.18,0,month-to-month,20,-1,0
C03170,45,,2,month-to-month,43,-1,0
C03171,67,62.95,2,two-year,25,-1,0
C03172,31,65.63,1,month-to-month,20,-1,0
C03173,25,74.45,2,one-year,79,0,1
C03174,71,115.7,0,month-to-month,23,-1,0
C03175,40,68.8,1,month-to-month,74,3,1
C03176,44,78.25,2,two-year,51,8,1
C03177,22,31.27,1,month-to-month,37,29,1
C03178,16,55.3,2,month-to-month,71,-1,0
C03179,13,89.58,2,one-year,18,29,1
C03180,16,73.05,0,month-to-month,60,-1,0
C03181,14,15.0,0,month-to-month,65,11,1
C03182,54,78.48,2,month-to-month,40,-1,0
C03183,5,103.36,1,month-to-month,36,22,1
C03184,45,25.08,1,one-year,18,-1,0
C03185,68,95.39,2,month-to-month,19,22,1
C03186,55,15.0,1,month-to-month,20,-1,0
C03187,29,83.76,1,month-to-month,46,-1,0
C03188,5,64.83,1,two-year,50,7,1
C03189,60,18.0,0,month-to-month,44,-1,0
C03190,1,73.92,3,two-year,61,-1,0
C03191,49,88.02,0,month-to-month,40,-1,0
C03192,48,72.28,2,month-to-month,67,-1,0
C03193,14,76.7,2,one-year,58,-1,0
C03194,53,56.77,2,month-to-month,76,-1,0
C03195,13,27.77,2,one-year,63,-1,0
C03196,17,78.84,1,two-year,25,-1,0
C03197,58,100.0,4,two-year,52,-1,0
C03198,70,87.59,1,month-to-month,58,-1,0
C03199,19,25.24,0,one-year,18,16,1
C03200,66,34.7,1,month-to-month,20,-1,0
C03201,65,48.08,0,one-year,19,5,1
C03202,55,33.14,1,month-to-month,28,-1,0
C03203,10,65.88,3,month-to-month,72,6,1
C03204,22,72.87,3,month-to-month,32,-1,0
C03205,49,36.39,0,month-to-month,29,1,1
C03206,71,80.54,1,one-year,45,2,1
C03207,58,77.02,5,month-to-month,42,-1,0
C03208,30,54.04,1,month-to-month,79,-1,0
C03209,17,61.55,3,one-year,24,3,1
C03210,69,26.0,2,month-to-month,70,-1,0
C03211,20,58.35,2,two-year,32,12,1
C03212,25,65.15,0,month-to-month,37,-1,0
C03213,69,68.37,1,month-to-month,48,-1,0
C03214,40,72.58,3,month-to-month,78,-1,0
C03215,19,69.88,0,month-to-month,32,-1,0
C03216,1,59.71,1,month-to-month,39,-1,0
C03217,31,70.72,2,one-year,58,-1,0
C03218,71,85.04,2,month-to-month,59,-1,0
C03219,31,63.09,0,two-year,40,-1,0
C03220,50,71.35,5,month-to-month,26,17,1
C03221,18,61.28,1,one-year,66,18,1
C03222,56,52.06,3,month-to-month,73,-1,0
C03223,56,75.46,1,month-to-month,55,-1,0
C03224,44,53.9,2,month-to-month,72,-1,0
C03225,55,72.72,0,month-to-month,33,-1,0
C03226,42,65.57,2,one-year,71,-1,0
C03227,27,58.92,2,month-to-month,68,-1,0
C03228,53,58.44,0,month-to-month,73,-1,0
C03229,60,54.84,4,two-year,75,-1,0
C03230,60,32.08,3,month-to-month,39,-1,0
C03231,16,72.66,1,month-to-month,25,-1,0
C03232,49,69.63,3,month-to-month,64,-1,0
C03233,1,81.99,0,month-to-month,59,-1,0
C03234,41,54.37,3,month-to-month,58,-1,0
C03235,41,102.91,1,one-year,57,27,1
C03236,26,57.41,2,one-year,20,-1,0
C03237,71,47.5,2,one-year,59,-1,0
C03238,63,45.13,0,month-to-month,48,-1,0
C03239,3,30.32,2,month-to-month,19,22,1
C03240,15,95.65,1,one-year,71,-1,0
C03241,15,92.42,2,month-to-month,19,13,1
C03242,64,77.01,1,month-to-month,32,-1,0
C03243,37,47.08,1,month-to-month,36,-1,0
C03244,52,101.23,1,one-year,66,-1,0
C03245,58,57.97,2,month-to-month,22,-1,0
C03246,55,59.62,1,two-year,41,-1,0
C03247,7,93.75,1,month-to-month,40,27,1
C03248,10,78.18,4,two-year,43,28,1
C03249,29,109.02,1,month-to-month,72,2,1
C03250,25,69.97,2,one-year,38,29,1
C03251,54,57.06,3,month-to-month,39,16,1
C03252,12,52.76,2,two-year,43,2,1
C03253,27,28.06,1,month-to-month,42,-1,0
C03254,17,59.43,2,two-year,77,-1,0
C03255,14,87.89,4,one-year,34,7,1
C03256,13,76.98,2,one-year,25,3,1
C03257,14,65.41,1,month-to-month,44,11,1
C03258,41,45.1,3,month-to-month,23,-1,0
C03259,30,69.54,4,two-year,67,9,1
C03260,31,85.26,0,two-year,73,-1,0
C03261,35,73.61,0,month-to-month,69,-1,0
C03262,53,68.33,2,month-to-month,67,-1,0
C03263,62,49.06,1,month-to-month,44,-1,0
C03264,38,82.34,2,month-to-month,61,-1,0
C03265,46,15.0,0,month-to-month,42,-1,0
C03266,53,72.66,2,two-year,70,-1,0
C03267,50,116.41,2,month-to-month,30,-1,0
C03268,10,34.83,3,two-year,26,25,1
C03269,70,60.17,0,two-year,78,-1,0
C03270,12,64.84,3,month-to-month,40,18,1
C03271,30,55.75,0,month-to-month,37,2,1
C03272,47,85.73,1,month-to-month,59,-1,0
C03273,29,74.45,4,month-to-month,39,-1,0
C03274,18,68.05,1,one-year,64,12,1
C03275,66,80.95,2,one-year,44,-1,0
C03276,6,65.34,0,month-to-month,66,24,1
C03277,18,128.6,3,two-year,22,21,1
C03278,71,68.03,5,month-to-month,63,-1,0
C03279,52,68.91,4,month-to-month,38,-1,0
C03280,7,30.79,2,two-year,44,-1,0
C03281,54,54.13,1,month-to-month,75,-1,0
C03282,69,87.95,2,month-to-month,47,-1,0
C03283,7,38.29,1,month-to-month,22,-1,0
C03284,30,21.85,6,month-to-month,46,-1,0
C03285,34,65.65,0,month-to-month,32,-1,0
C03286,10,92.41,1,one-year,47,-1,0
C03287,15,65.85,4,month-to-month,31,-1,0
C03288,13,58.28,1,one-year,57,11,1
C03289,14,27.83,1,month-to-month,32,28,1
C03290,29,74.05,2,month-to-month,46,-1,0
C03291,33,78.23,1,two-year,77,24,1
C03292,17,29.37,0,one-year,57,26,1
C03293,21,87.69,0,one-year,61,7,1
C03294,14,80.31,1,month-to-month,65,1,1
C03295,57,87.65,3,month-to-month,75,25,1
C03296,16,76.67,0,two-year,72,-1,0
C03297,65,78.07,1,two-year,71,7,1
C03298,39,75.41,1,one-year,39,-1,0
C03299,57,82.37,2,month-to-month,56,-1,0
C03300,46,28.62,2,month-to-month,68,-1,0
C03301,19,34.98,1,month-to-month,52,-1,0
C03302,43,50.28,0,month-to-month,unknown,-1,0
C03303,20,62.4,1,month-to-month,49,-1,0
C03304,9,72.76,1,month-to-month,31,28,1
C03305,19,71.49,4,month-to-month,60,-1,0
C03306,20,87.34,1,one-year,71,-1,0
C03307,10,87.97,2,one-year,61,-1,0
C03308,2,47.55,2,one-year,52,-1,0
C03309,68,69.77,3,month-to-month,55,-1,0
C03310,37,48.04,2,month-to-month,51,-1,0
C03311,29,61.24,1,two-year,45,-1,0
C03312,67,71.44,0,month-to-month,32,25,1
C03313,16,15.0,0,two-year,59,23,1
C03314,29,113.22,1,month-to-month,39,-1,0
C03315,61,76.33,2,one-year,27,-1,0
C03316,45,53.09,1,month-to-month,67,-1,0
C03317,29,103.55,3,one-year,52,8,1
C03318,19,58.05,1,two-year,50,4,1
C03319,3,67.65,4,month-to-month,50,-1,0
C03320,7,55.26,2,one-year,22,17,1
C03321,12,98.04,0,two-year,51,29,1
C03322,56,62.9,1,one-year,51,-1,0
C03323,46,67.99,2,month-to-month,49,-1,0
C03324,31,89.08,2,month-to-month,18,-1,0
C03325,56,76.7,1,two-year,64,-1,0
C03326,12,,1,one-year,56,-1,0
C03327,15,87.21,0,two-year,64,-1,0
C03328,28,115.77,1,month-to-month,49,28,1
C03329,66,71.35,1,one-year,38,-1,0
C03330,44,67.34,2,two-year,69,10,1
C03331,61,68.41,1,two-year,39,2,1
C03332,18,91.21,1,one-year,46,-1,0
C03333,61,53.02,2,month-to-month,19,-1,0
C03334,6,59.43,3,one-year,28,19,1
C03335,17,34.25,2,one-year,25,1,1
C03336,38,41.32,0,month-to-month,44,-1,0
C03337,4,54.64,0,month-to-month,34,-1,0
C03338,61,63.88,2,two-year,38,-1,0
C03339,62,100.38,2,month-to-month,65,4,1
C03340,39,75.72,2,month-to-month,60,-1,0
C03341,22,46.76,1,one-year,67,6,1
C03342,8,50.44,0,two-year,68,-1,0
C03343,44,92.49,3,one-year,33,-1,0
C03344,39,87.53,7,month-to-month,56,-1,0
C03345,54,65.56,3,month-to-month,71,-1,0
C03346,43,56.15,1,month-to-month,36,10,1
C03347,10,87.5,1,month-to-month,41,-1,0
C03348,9,45.13,1,two-year,50,-1,0
C03349,56,72.84,0,month-to-month,67,-1,0
C03350,12,110.45,2,month-to-month,27,3,1
C03351,67,69.11,1,two-year,46,-1,0
C03352,8,,2,month-to-month,33,-1,0
C03353,52,73.21,3,month-to-month,62,15,1
C03354,70,55.6,5,month-to-month,32,15,1
C03355,32,37.12,2,month-to-month,40,-1,0
C03356,5,79.02,0,month-to-month,39,26,1
C03357,63,87.36,1,two-year,22,0,1
C03358,14,58.78,2,two-year,59,15,1
C03359,38,57.46,2,one-year,33,-1,0
C03360,70,45.77,0,one-year,48,-1,0
C03361,53,62.0,1,month-to-month,61,-1,0
C03362,4,53.75,1,two-year,66,-1,0
C03363,59,44.78,1,month-to-month,74,-1,0
C03364,12,102.84,1,month-to-month,25,-1,0
C03365,54,74.33,0,month-to-month,56,-1,0
C03366,45,76.45,0,month-to-month,38,-1,0
C03367,21,82.67,4,month-to-month,65,-1,0
C03368,31,80.42,1,month-to-month,42,-1,0
C03369,9,56.74,1,month-to-month,18,0,1
C03370,71,70.45,2,month-to-month,71,-1,0
C03371,17,59.62,0,month-to-month,65,-1,0
C03372,22,73.77,2,one-year,38,-1,0
C03373,36,71.83,0,month-to-month,69,-1,0
C03374,48,57.35,3,one-year,43,-1,0
C03375,36,38.41,1,month-to-month,unknown,-1,0
C03376,36,67.92,1,month-to-month,36,-1,0
C03377,42,60.91,0,one-year,48,-1,0
C03378,61,27.19,5,one-year,79,-1,0
C03379,29,75.15,1,month-to-month,21,5,1
C03380,60,84.31,1,month-to-month,54,-1,0
C03381,56,115.57,3,two-year,28,27,1
C03382,69,57.18,1,month-to-month,25,-1,0
C03383,65,54.23,0,month-to-month,21,-1,0
C03384,57,42.81,3,month-to-month,34,6,1
C03385,18,69.17,1,two-year,63,-1,0
C03386,55,69.05,0,month-to-month,63,-1,0
C03387,53,48.77,2,two-year,67,22,1
C03388,21,61.5,3,one-year,27,-1,0
C03389,49,25.43,0,one-year,24,-1,0
C03390,18,83.53,2,month-to-month,78,-1,0
C03391,38,49.59,0,one-year,75,25,1
C03392,57,64.31,2,month-to-month,61,-1,0
C03393,14,36.47,0,month-to-month,70,6,1
C03394,24,53.35,0,month-to-month,67,-1,0
C03395,57,59.41,1,one-year,53,-1,0
C03396,33,64.77,1,one-year,47,-1,0
C03397,69,74.59,1,two-year,78,-1,0
C03398,1,93.78,2,month-to-month,59,14,1
C03399,52,79.65,3,two-year,72,24,1
C03400,58,84.24,1,two-year,30,-1,0
C03401,66,,0,two-year,31,25,1
C03402,12,76.39,0,one-year,57,-1,0
C03403,70,64.27,0,month-to-month,77,-1,0
C03404,28,85.18,2,two-year,56,-1,0
C03405,25,86.46,2,one-year,45,-1,0
C03406,26,77.97,1,one-year,19,-1,0
C03407,46,35.91,4,month-to-month,27,-1,0
C03408,47,48.17,4,month-to-month,32,16,1
C03409,34,59.5,0,month-to-month,30,-1,0
C03410,6,80.59,0,month-to-month,61,1,1
C03411,71,64.57,3,month-to-month,60,-1,0
C03412,16,87.74,1,two-year,41,-1,0
C03413,7,91.3,3,month-to-month,79,19,1
C03414,43,88.98,1,month-to-month,42,17,1
C03415,30,89.11,0,month-to-month,45,-1,0
C03416,44,,1,month-to-month,50,-1,0
C03417,63,74.65,1,month-to-month,53,-1,0
C03418,7,52.85,2,one-year,29,-1,0
C03419,21,32.02,2,two-year,36,-1,0
C03420,37,59.25,0,month-to-month,60,20,1
C03421,56,91.49,2,month-to-month,70,-1,0
C03422,43,74.21,0,one-year,44,-1,0
C03423,28,105.36,3,month-to-month,25,7,1
C03424,44,68.54,2,one-year,70,22,1
C03425,70,113.96,2,one-year,54,-1,0
C03426,35,68.55,1,two-year,45,-1,0
C03427,63,65.45,2,month-to-month,54,-1,0
C03428,56,39.41,1,two-year,69,-1,0
C03429,22,87.21,1,two-year,18,-1,0
C03430,18,54.96,2,month-to-month,40,-1,0
C03431,55,52.06,2,month-to-month,76,-1,0
C03432,15,90.62,4,month-to-month,36,6,1
C03433,24,88.16,1,month-to-month,78,6,1
C03434,17,,1,two-year,35,-1,0
C03435,44,57.76,2,month-to-month,46,-1,0
C03436,21,63.98,2,month-to-month,22,-1,0
C03437,47,63.8,0,month-to-month,62,-1,0
C03438,67,80.65,0,one-year,32,-1,0
C03439,59,96.07,1,two-year,70,-1,0
C03440,68,72.36,2,one-year,26,-1,0
C03441,2,104.5,2,one-year,25,26,1
C03442,33,82.94,2,month-to-month,47,-1,0
C03443,16,60.3,0,one-year,23,-1,0
C03444,66,81.57,4,month-to-month,38,-1,0
C03445,51,99.12,1,month-to-month,60,-1,0
C03446,23,104.97,0,one-year,49,-1,0
C03447,41,88.74,0,two-year,52,-1,0
C03448,43,65.51,2,one-year,23,-1,0
C03449,36,60.67,3,one-year,60,13,1
C03450,34,76.52,3,month-to-month,23,-1,0
C03451,4,98.48,0,month-to-month,53,9,1
C03452,33,73.68,1,month-to-month,67,27,1
C03453,25,74.09,1,one-year,63,-1,0
C03454,59,66.03,2,one-year,39,-1,0
C03455,62,58.44,0,one-year,27,-1,0
C03456,54,61.76,1,month-to-month,69,-1,0
C03457,3,67.71,1,month-to-month,31,-1,0
C03458,60,99.36,2,month-to-month,48,-1,0
C03459,29,60.21,3,one-year,32,-1,0
C03460,30,66.05,6,two-year,19,3,1
C03461,68,47.69,3,month-to-month,43,-1,0
C03462,62,79.33,2,one-year,52,-1,0
C03463,4,92.33,0,one-year,65,-1,0
C03464,26,97.49,1,month-to-month,62,27,1
C03465,54,69.07,2,month-to-month,69,20,1
C03466,39,76.49,0,month-to-month,68,-1,0
C03467,19,61.93,0,two-year,42,-1,0
C03468,38,75.56,1,month-to-month,39,22,1
C03469,62,71.28,3,month-to-month,55,11,1
C03470,16,66.17,0,month-to-month,47,17,1
C03471,53,67.76,2,one-year,36,-1,0
C03472,53,74.04,2,month-to-month,19,-1,0
C03473,63,59.12,0,two-year,47,-1,0
C03474,22,60.15,1,month-to-month,47,-1,0
C03475,16,99.15,3,two-year,76,-1,0
C03476,39,119.21,0,one-year,68,15,1
C03477,38,40.91,1,month-to-month,34,-1,0
C03478,30,39.81,3,one-year,24,-1,0
C03479,56,45.86,1,one-year,66,-1,0
C03480,57,62.93,1,month-to-month,48,24,1
C03481,18,82.92,2,one-year,20,-1,0
C03482,57,76.83,1,one-year,64,-1,0
C03483,17,68.44,1,one-year,39,4,1
C03484,29,75.58,1,one-year,28,-1,0
C03485,2,51.16,2,one-year,58,3,1
C03486,25,60.12,3,month-to-month,66,-1,0
C03487,69,64.6,1,month-to-month,66,-1,0
C03488,32,33.32,2,month-to-month,35,-1,0
C03489,51,41.77,1,one-year,54,3,1
C03490,8,42.57,1,month-to-month,46,10,1
C03491,46,80.28,0,month-to-month,71,-1,0
C03492,27,69.91,2,one-year,29,-1,0
C03493,53,77.22,4,month-to-month,68,-1,0
C03494,66,28.21,1,month-to-month,39,-1,0
C03495,38,35.33,2,two-year,56,-1,0
C03496,8,78.26,2,one-year,49,27,1
C03497,34,15.0,2,one-year,39,28,1
C03498,9,89.49,1,month-to-month,32,-1,0
C03499,32,28.53,2,one-year,40,27,1
C03500,5,81.87,4,two-year,55,12,1
C03501,46,47.23,2,month-to-month,56,-1,0
C03502,23,85.98,0,month-to-month,56,6,1
C03503,15,129.16,3,month-to-month,58,20,1
C03504,2,19.54,1,two-year,21,24,1
C03505,64,78.91,1,month-to-month,42,7,1
C03506,60,28.84,0,month-to-month,37,22,1
C03507,58,73.54,0,month-to-month,42,-1,0
C03508,5,60.86,1,two-year,41,21,1
C03509,25,67.6,2,month-to-month,28,-1,0
C03510,69,46.77,3,month-to-month,77,-1,0
C03511,42,80.61,1,two-year,18,-1,0
C03512,10,36.03,1,month-to-month,54,-1,0
C03513,11,89.83,1,one-year,46,15,1
C03514,19,56.81,2,month-to-month,61,-1,0
C03515,70,36.95,0,month-to-month,69,-1,0
C03516,13,96.9,1,month-to-month,58,-1,0
C03517,65,63.65,1,month-to-month,65,0,1
C03518,49,103.15,1,month-to-month,34,25,1
C03519,66,89.43,4,one-year,79,-1,0
C03520,59,49.04,2,month-to-month,23,26,1
C03521,24,63.3,0,month-to-month,59,-1,0
C03522,59,67.42,2,one-year,27,-1,0
C03523,13,95.53,2,two-year,32,5,1
C03524,21,73.75,2,month-to-month,69,-1,0
C03525,16,68.53,4,month-to-month,59,-1,0
C03526,10,61.0,2,month-to-month,57,23,1
C03527,7,63.99,2,two-year,69,-1,0
C03528,14,91.09,5,two-year,35,22,1
C03529,9,65.07,1,month-to-month,57,-1,0
C03530,28,57.1,2,month-to-month,30,-1,0
C03531,6,53.71,1,month-to-month,47,-1,0
C03532,5,53.92,2,one-year,43,-1,0
C03533,71,36.96,1,month-to-month,56,-1,0
C03534,7,49.99,0,month-to-month,22,-1,0
C03535,6,94.97,3,month-to-month,19,-1,0
C03536,3,60.87,0,one-year,19,-1,0
C03537,10,79.09,1,two-year,34,-1,0
C03538,38,15.42,1,month-to-month,53,-1,0
C03539,59,76.37,2,two-year,27,-1,0
C03540,53,61.77,2,month-to-month,79,-1,0
C03541,42,55.37,3,one-year,43,29,1
C03542,7,,1,two-year,36,-1,0
C03543,55,55.08,2,one-year,73,-1,0
C03544,3,22.52,0,month-to-month,28,12,1
C03545,45,83.44,0,month-to-month,29,-1,0
C03546,30,69.86,0,two-year,41,-1,0
C03547,63,58.72,1,one-year,22,-1,0
C03548,22,45.68,2,month-to-month,60,-1,0
C03549,46,35.6,0,one-year,66,-1,0
C03550,32,69.48,2,month-to-month,39,-1,0
C03551,38,97.27,0,month-to-month,71,-1,0
C03552,67,69.06,2,two-year,18,-1,0
C03553,51,37.34,3,month-to-month,50,-1,0
C03554,30,69.5,1,month-to-month,63,24,1
C03555,32,63.93,1,month-to-month,41,-1,0
C03556,51,82.28,4,two-year,76,-1,0
C03557,25,77.13,0,month-to-month,44,-1,0
C03558,12,15.0,1,month-to-month,74,-1,0
C03559,34,75.9,0,month-to-month,58,20,1
C03560,5,44.93,2,month-to-month,32,-1,0
C03561,13,36.57,3,month-to-month,69,-1,0
C03562,30,61.23,2,month-to-month,19,-1,0
C03563,57,73.22,3,month-to-month,29,-1,0
C03564,56,32.19,2,one-year,66,-1,0
C03565,19,79.09,0,month-to-month,73,19,1
C03566,30,80.27,1,month-to-month,42,-1,0
C03567,11,65.94,2,one-year,58,3,1
C03568,54,47.65,2,month-to-month,61,-1,0
C03569,18,45.41,5,month-to-month,63,-1,0
C03570,57,85.52,1,two-year,74,-1,0
C03571,60,34.78,1,one-year,23,1,1
C03572,49,86.29,1,one-year,29,10,1
C03573,24,61.7,2,month-to-month,74,-1,0
C03574,68,63.08,1,two-year,51,-1,0
C03575,49,,0,month-to-month,50,-1,0
C03576,46,62.07,1,month-to-month,42,23,1
C03577,61,77.27,2,two-year,40,-1,0
C03578,63,38.27,2,month-to-month,33,29,1
C03579,6,74.97,0,one-year,42,-1,0
C03580,63,66.78,2,month-to-month,22,-1,0
C03581,55,52.12,4,month-to-month,36,-1,0
C03582,15,82.09,2,one-year,79,26,1
C03583,22,20.95,0,month-to-month,28,-1,0
C03584,54,71.93,1,one-year,63,-1,0
C03585,16,97.39,1,month-to-month,20,15,1
C03586,33,93.8,0,month-to-month,63,-1,0
C03587,49,72.8,0,one-year,34,-1,0
C03588,47,58.97,0,month-to-month,61,-1,0
C03589,65,52.28,0,one-year,48,-1,0
C03590,8,58.94,0,month-to-month,66,-1,0
C03591,21,75.88,2,month-to-month,59,3,1
C03592,70,48.86,1,month-to-month,52,-1,0
C03593,41,80.15,1,one-year,63,6,1
C03594,18,107.66,1,month-to-month,77,23,1
C03595,21,63.76,2,month-to-month,54,-1,0
C03596,25,38.11,1,two-year,28,25,1
C03597,40,38.11,3,month-to-month,25,-1,0
C03598,21,80.53,2,one-year,unknown,26,1
C03599,45,63.81,2,month-to-month,44,-1,0
C03600,32,82.54,2,month-to-month,55,-1,0
C03601,44,54.33,2,month-to-month,59,-1,0
C03602,12,81.61,1,month-to-month,29,4,1
C03603,45,61.83,3,one-year,64,11,1
C03604,66,,2,month-to-month,79,-1,0
C03605,10,56.98,1,month-to-month,38,-1,0
C03606,24,41.06,4,one-year,75,-1,0
C03607,50,104.79,1,one-year,75,-1,0
C03608,44,63.07,1,month-to-month,43,5,1
C03609,48,,3,month-to-month,67,-1,0
C03610,40,54.26,2,month-to-month,75,26,1
C03611,49,43.96,2,two-year,70,-1,0
C03612,44,,2,one-year,42,13,1
C03613,6,87.02,0,one-year,59,-1,0
C03614,54,54.59,3,month-to-month,54,12,1
C03615,32,47.59,0,month-to-month,43,8,1
C03616,4,68.11,2,month-to-month,57,25,1
C03617,30,74.98,1,month-to-month,75,-1,0
C03618,31,97.86,2,month-to-month,19,6,1
C03619,7,72.08,2,month-to-month,73,-1,0
C03620,71,77.88,0,month-to-month,40,-1,0
C03621,16,79.39,0,month-to-month,69,26,1
C03622,24,41.94,1,month-to-month,24,-1,0
C03623,32,45.73,2,month-to-month,73,-1,0
C03624,60,,2,one-year,45,-1,0
C03625,53,38.36,3,one-year,74,-1,0
C03626,55,80.91,2,month-to-month,44,-1,0
C03627,17,70.8,2,one-year,64,26,1
C03628,61,66.59,4,month-to-month,54,-1,0
C03629,59,15.0,4,month-to-month,30,-1,0
C03630,33,,0,two-year,33,-1,0
C03631,39,47.11,1,month-to-month,51,-1,0
C03632,3,106.04,3,one-year,48,0,1
C03633,54,36.02,1,month-to-month,56,-1,0
C03634,69,48.75,2,month-to-month,68,-1,0
C03635,34,20.94,1,month-to-month,65,17,1
C03636,39,72.24,4,month-to-month,21,-1,0
C03637,36,42.97,0,month-to-month,48,9,1
C03638,6,,2,month-to-month,27,12,1
C03639,45,37.55,2,month-to-month,49,-1,0
C03640,52,80.55,3,month-to-month,51,2,1
C03641,66,79.23,3,month-to-month,79,27,1
C03642,67,,1,month-to-month,42,-1,0
C03643,35,51.29,2,month-to-month,46,-1,0
C03644,69,69.38,0,month-to-month,49,-1,0
C03645,38,39.21,2,one-year,26,-1,0
C03646,46,58.3,0,two-year,21,-1,0
C03647,43,54.62,1,month-to-month,62,-1,0
C03648,71,74.29,2,month-to-month,36,-1,0
C03649,53,85.34,3,two-year,40,-1,0
C03650,9,84.82,1,one-year,79,-1,0
C03651,6,48.14,1,two-year,33,18,1
C03652,30,84.97,1,one-year,74,13,1
C03653,37,64.12,1,one-year,56,-1,0
C03654,48,58.51,2,month-to-month,34,-1,0
C03655,35,50.83,2,month-to-month,77,-1,0
C03656,37,53.8,6,one-year,56,-1,0
C03657,66,99.85,2,month-to-month,37,-1,0
C03658,24,71.15,3,one-year,45,9,1
C03659,36,68.49,2,two-year,41,-1,0
C03660,40,59.76,2,month-to-month,70,-1,0
C03661,34,113.92,1,month-to-month,46,-1,0
C03662,69,91.1,3,two-year,20,19,1
C03663,69,50.58,1,two-year,60,10,1
C03664,37,59.53,2,two-year,64,-1,0
C03665,32,60.72,1,one-year,42,-1,0
C03666,42,67.92,1,two-year,75,-1,0
C03667,13,50.98,1,month-to-month,44,-1,0
C03668,31,73.78,0,month-to-month,34,2,1
C03669,16,94.04,2,month-to-month,61,28,1
C03670,11,38.73,0,month-to-month,25,12,1
C03671,7,42.44,2,two-year,79,-1,0
C03672,42,55.34,1,month-to-month,60,-1,0
C03673,1,56.26,0,one-year,37,17,1
C03674,46,104.97,3,month-to-month,23,28,1
C03675,31,85.03,0,one-year,54,-1,0
C03676,27,83.89,2,month-to-month,54,19,1
C03677,55,59.71,1,month-to-month,67,-1,0
C03678,39,59.27,3,month-to-month,35,0,1
C03679,53,35.97,2,month-to-month,31,-1,0
C03680,51,80.63,1,month-to-month,43,-1,0
C03681,3,74.82,1,one-year,68,-1,0
C03682,16,90.72,0,month-to-month,74,-1,0
C03683,41,60.78,0,two-year,40,-1,0
C03684,70,62.16,1,two-year,20,-1,0
C03685,11,68.4,1,month-to-month,24,1,1
C03686,8,82.84,2,month-to-month,51,7,1
C03687,67,35.6,1,month-to-month,19,-1,0
C03688,69,79.72,1,month-to-month,62,-1,0
C03689,12,64.59,0,month-to-month,20,-1,0
C03690,29,43.83,0,two-year,44,-1,0
C03691,45,23.31,5,two-year,67,9,1
C03692,14,62.27,0,month-to-month,47,-1,0
C03693,24,93.95,2,one-year,59,-1,0
C03694,29,98.49,0,two-year,38,-1,0
C03695,46,72.11,2,month-to-month,67,23,1
C03696,22,104.24,2,two-year,44,4,1
C03697,30,64.14,3,two-year,64,22,1
C03698,21,84.07,1,two-year,77,-1,0
C03699,54,55.98,0,one-year,41,-1,0
C03700,11,54.71,0,month-to-month,32,-1,0
C03701,17,51.45,0,month-to-month,75,-1,0
C03702,18,23.79,6,two-year,60,-1,0
C03703,65,90.74,0,month-to-month,72,8,1
C03704,68,52.17,0,month-to-month,41,-1,0
C03705,36,48.97,1,month-to-month,39,-1,0
C03706,12,41.4,1,month-to-month,25,-1,0
C03707,54,60.91,3,month-to-month,65,-1,0
C03708,35,100.27,1,two-year,70,13,1
C03709,61,106.88,2,month-to-month,68,10,1
C03710,26,31.78,5,month-to-month,36,24,1
C03711,71,,0,month-to-month,48,-1,0
C03712,58,44.31,5,one-year,48,-1,0
C03713,16,84.77,0,one-year,25,7,1
C03714,52,70.73,2,two-year,18,-1,0
C03715,21,52.27,2,two-year,38,16,1
C03716,25,66.45,3,month-to-month,49,25,1
C03717,18,55.45,1,two-year,79,-1,0
C03718,49,97.28,4,month-to-month,72,-1,0
C03719,19,75.94,1,one-year,62,0,1
C03720,46,78.4,0,one-year,77,-1,0
